,Tipo via tmp,Nome via tmp,Civico tmp,ZD tmp,Isolato,Accesso,Info plus
14221,VIA,SPONTINI GASPARE,12,3,036; , accesso esterno; , ; 
14222,VIA,SPONTINI GASPARE,4,3,036; , accesso esterno; , ; 
14223,VIA,SPONTINI GASPARE,4,3,036; , accesso esterno; , ; 
14224,VIA,SPONTINI GASPARE,4,3,036; , accesso esterno; , ; 
14225,VIA,SPONTINI GASPARE,4,3,036; ,, ; 
14226,VIA,SPONTINI GASPARE,8,3,036; , accesso esterno; , ; 
14227,VIA,SPONTINI GASPARE,8,3,036; , accesso esterno; , ; 
14228,VIA,SPONTINI GASPARE,8,3,036; , accesso esterno; , ; 
14229,VIA,STADERA,18,5,038; ,, ; 
14230,VIA,STAMPA,14,1,350; , accesso esterno; , ;via stampa 014; 
14231,VIA,STAMPA,14,1,350; , accesso esterno; , ;via stampa 014; 
14232,VIA,STAMPA,14,1,350; ,, ;via stampa 014; 
14233,VIA,STAMPA,1,1,351; , accesso esterno; , ;via stampa 001; 
14234,VIA,STAMPA,1,1,351; , accesso esterno; , ;via stampa 001; 
14235,VIA,STAMPA,1,1,351; ,, ;via stampa 001; 
14236,VIA,STAMPA,1,1,,, 
14237,VIA,STAMPA,8,1,398; ,, ;via stampa 008; 
14238,VIA,STAMPA,8,1,398; ,, ;via stampa 008; 
14239,VIA,STAMPA,004,1,,,/2a; accesso: accesso esterno; 
14240,VIA,STATUTO,11,1,173; , accesso esterno; , ; 
14241,VIA,STATUTO,11,1,173; , accesso interno; , ; 
14242,VIA,STATUTO,12,1,175; , accesso esterno; , ; 
14243,VIA,STATUTO,13,1,173; , accesso esterno; , ; 
14244,VIA,STATUTO,13,1,173; , accesso esterno; , ; 
14245,VIA,STATUTO,13,1,173; , accesso esterno; , ; 
14246,VIA,STATUTO,13,1,,, 
14247,VIA,STATUTO,18,1,175; , accesso esterno; , ; 
14248,VIA,STATUTO,18,1,,, 
14249,VIA,STATUTO,4,1,174; , accesso esterno; , ; 
14250,VIA,STAZIO CECILIO,16,2,,, 
14251,VIA,STELLA ANTONIO FORTUNATO,5,2,054; , accesso interno; , ; 
14252,VIA,STENDHAL ENRICO,30,6,031; , accesso esterno; , ; 
14253,VIA,STENDHAL ENRICO,39,6,014; , accesso esterno; , ; 
14254,VIA,STENDHAL ENRICO,39,6,014; ,, ; 
14255,VIA,STENDHAL ENRICO,41,6,014; , accesso esterno; , ; 
14256,VIA,STENDHAL ENRICO,45,6,014; , accesso interno; , ; 
14257,VIA,STENDHAL ENRICO,68,7,293; , accesso interno; , ; 
14258,VIA,STEPHENSON GIORGIO,91,8,107; , accesso esterno; , ; 
14259,VIA,STEPHENSON GIORGIO,91,8,107; , accesso interno; , ; 
14260,VIA,STEPHENSON GIORGIO,91,8,107; , accesso interno; , ; 
14261,VIA,STEPHENSON GIORGIO,93,8,,, altri sistemi di comunicazione; 
14262,VIA,STEPHENSON GIORGIO,93,8,,, 
14263,VIA,STOPPANI ANTONIO,10,3,112; , accesso esterno; , ; 
14264,VIA,STOPPANI ANTONIO,12,3,112; , accesso esterno; , ; 
14265,VIA,STOPPANI ANTONIO,33,3,092; , accesso esterno; , ; 
14266,VIA,STOPPANI ANTONIO,9,3,089; , accesso esterno; , ; 
14267,VIA,STRADELLA ALESSANDRO,7,3,048; , accesso esterno; , ; 
14268,VIA,STRADIVARI ANTONIO,4,3,019; , accesso esterno; , ; 
14269,VIA,STRADIVARI ANTONIO,4,3,,, 
14270,VIA,STRADIVARI ANTONIO,8,3,019; , accesso esterno; , ; 
14271,VIA,STRAMBIO GAETANO,26,3,150; ,, ; 
14272,VIA,STRAMBIO GAETANO,28,3,,, 
14273,VIA,STRAMBIO GAETANO,29,3,141; , accesso esterno; , ; 
14274,VIA,STRIGELLI GAETANO,5,4,078; , accesso esterno; , ; 
14275,VIA,,30,7,293; , accesso interno; ,/01/2004 sopralluogo accert. num.023/2; 
14276,VIA,TABACCHI ODOARDO,1,5,114; , accesso esterno; , ; 
14277,VIA,TABACCHI ODOARDO,1,5,114; , accesso esterno; , ; 
14278,VIA,TABACCHI ODOARDO,1,5,114; , accesso esterno; , ; 
14279,VIA,TABACCHI ODOARDO,1,5,114; , accesso esterno; , ; 
14280,VIA,TABACCHI ODOARDO,1,5,,, 
14281,VIA,TABACCHI ODOARDO,2,5,128; , accesso esterno; , ; 
14282,VIA,TABACCHI ODOARDO,2,5,128; , accesso esterno; , ; 
14283,VIA,TABACCHI ODOARDO,5,5,114; , accesso esterno; , ; 
14284,VIA,TACCIOLI GIUSEPPE,17,9,144; , accesso esterno; , ; 
14285,VIA,TACCIOLI GIUSEPPE,20,9,086; ,, ; 
14286,VIA,TADINO ALESSANDRO,13,3,104; ,, ing. da via casati; 
14287,VIA,TADINO ALESSANDRO,13,3,104; , accesso esterno; , ; 
14288,VIA,TADINO ALESSANDRO,15,3,103; , accesso esterno; , ; 
14289,VIA,TADINO ALESSANDRO,17,3,103; , accesso esterno; , ; 
14290,VIA,TADINO ALESSANDRO,17,3,,, 
14291,VIA,TADINO ALESSANDRO,18,3,078; , accesso esterno; , ; 
14292,VIA,TADINO ALESSANDRO,20,3,078; , accesso esterno; , ; 
14293,VIA,TADINO ALESSANDRO,20,3,,, 
14294,VIA,TADINO ALESSANDRO,26,3,078; , accesso esterno; , ; 
14295,VIA,TADINO ALESSANDRO,3,3,137; , accesso esterno; , ; 
14296,VIA,TADINO ALESSANDRO,3,3,137; ,, ; 
14297,VIA,TADINO ALESSANDRO,3,3,137; ,, ; 
14298,VIA,TADINO ALESSANDRO,3,3,137; ,, ; 
14299,VIA,TADINO ALESSANDRO,3,3,,, 
14300,VIA,TADINO ALESSANDRO,48,3,044; , accesso esterno; , ; 
14301,VIA,TADINO ALESSANDRO,4,3,138; , accesso esterno; , ; 
14302,VIA,TADINO ALESSANDRO,4,3,,, 
14303,VIA,TADINO ALESSANDRO,5,3,,, 
14304,VIA,TADINO ALESSANDRO,6,3,131; ,, ; 
14305,VIA,TADINO ALESSANDRO,6,3,131; ,, ; 
14306,VIA,TADINO ALESSANDRO,026,3,078; , accesso esterno; ,/a; 
14307,VIA,TAGGIA,15,7,031; , accesso esterno; , ; 
14308,VIA,TAGIURA,10,6,032; , accesso esterno; , ; 
14309,VIA,TAGIURA,13,6,042; , accesso esterno; , ; 
14310,VIA,TAGIURA,16,6,032; ,, ; 
14311,VIA,TAGLIAMENTO,1,4,024; , accesso esterno; , ; 
14312,VIA,TAGLIAMENTO,2,4,022; ,, ang. corso lodi; 
14313,VIA,TAGLIAMENTO,2,4,022; , accesso esterno; , ; 
14314,VIA,TAGLIAMENTO,2,4,022; ,, ; 
14315,VIA,TAGLIAMENTO,2,4,022; ,, ; 
14316,VIA,TAGLIAMENTO,2,4,024; , accesso esterno; , ; 
14317,VIA,TAGLIAMENTO,3,4,024; ,, ; 
14318,VIA,TAGLIAMENTO,4,4,022; , accesso esterno; , ; 
14319,VIA,TAGLIAMENTO,4,4,022; ,, ; 
14320,VIA,TAGLIAMENTO,4,4,022; ,, ; 
14321,VIA,TAJANI FILIPPO,1,3,165; , accesso esterno; , ; 
14322,VIA,TAJANI FILIPPO,6,3,173; , accesso esterno; , ; 
14323,VIA,TALLONE CESARE,12,3,193; , accesso esterno; , ; 
14324,VIA,TALLONE CESARE,12,3,193; ,, ; 
14325,VIA,TALLONE CESARE,16,3,193; , accesso esterno; , ; 
14326,VIA,TALLONE CESARE,16,3,193; , accesso esterno; , ; 
14327,VIA,TALLONE CESARE,16,3,193; , accesso esterno; , ; 
14328,VIA,TALLONE CESARE,16,3,193; , accesso esterno; , ; 
14329,VIA,TALLONE CESARE,16,3,193; ,, ; 
14330,VIA,TALLONE CESARE,1,3,192; , accesso esterno; , ; 
14331,VIA,TALLONE CESARE,1,3,192; , accesso esterno; , ; 
14332,VIA,TALLONE CESARE,1,3,192; ,, ; 
14333,VIA,TANTARDINI ANTONIO,8,5,130; , accesso esterno; , ; 
14334,VIA,TANTARDINI ANTONIO,8,5,130; ,, ; 
14335,VIA,TANTARDINI ANTONIO,001,5,128; ,,/a; 
14336,VIA,TANTARDINI ANTONIO,010,5,131; , accesso esterno; ,/int; 
14337,VIA,TAORMINA,11,9,023; , accesso esterno; , ; 
14338,VIA,TAORMINA,2,9,022; , accesso esterno; , ; 
14339,VIA,TAORMINA,30,9,020; , accesso esterno; , ; 
14340,VIA,TAORMINA,36,9,020; , accesso esterno; , ; 
14341,VIA,TARAMELLI TORQUATO,70,2,179; , accesso esterno; , ; 
14342,VIA,TARRA GIULIO,1,2,245; , accesso esterno; , ; 
14343,VIA,TARRA GIULIO,6,2,243; , accesso esterno; , ; 
14344,VIA,TARTAGLIA NICOLO',19,8,035; , accesso esterno; , ; 
14345,VIA,TARTAGLIA NICOLO',1,8,,, 
14346,VIA,TARTAGLIA NICOLO',24,8,,, 
14347,VIA,TARTINI GIUSEPPE,12,9,046; , accesso esterno; , ; 
14348,VIA,TARTINI GIUSEPPE,14,9,046; , accesso esterno; , ; 
14349,VIA,TARTINI GIUSEPPE,14,9,046; , accesso esterno; , ; 
14350,VIA,TARTINI GIUSEPPE,23,9,045; , accesso esterno; , ; 
14351,VIA,TARTINI GIUSEPPE,2,9,046; , accesso esterno; , ; 
14352,VIA,TARTINI GIUSEPPE,37,9,016; , accesso esterno; , ; 
14353,VIA,TARTINI GIUSEPPE,37,9,016; ,, ; 
14354,VIA,TARTINI GIUSEPPE,37,9,,, 
14355,VIA,TARTINI GIUSEPPE,5,9,057; , accesso esterno; , ; 
14356,VIA,TARTINI GIUSEPPE,7,9,057; , accesso esterno; , ; 
14357,VIA,TARTINI GIUSEPPE,002,9,046; , accesso esterno; ,/a; 
14358,VIA,TARTINI GIUSEPPE,003,9,057; , accesso interno; ,/a; 
14359,VIA,TARTINI GIUSEPPE,008,9,046; , accesso interno; ,/int; 
14360,VIA,TARTINI GIUSEPPE,011,9,057; ,,/a; 
14361,VIA,TAVAZZANO,12,8,271; , accesso esterno; , ; 
14362,VIA,TAVAZZANO,16,8,271; , accesso esterno; , ; 
14363,VIA,TAVAZZANO,2,8,316; , accesso esterno; , ; 
14364,VIA,TAZZOLI ENRICO,2,2,041; , accesso esterno; , ; 
14365,VIA,TAZZOLI ENRICO,3,9,293; , accesso esterno; , ; 
14366,VIA,TEANO,14,9,006; , accesso esterno; , ; 
14367,VIA,TEANO,21,9,030; , accesso esterno; , ; 
14368,VIA,TEANO,8,9,006; , accesso esterno; , ; 
14369,VIA,TEGLIO,2,9,098; , accesso esterno; , ; 
14370,VIA,TEGLIO,003,9,,,; accesso: accesso esterno; 
14371,VIA,TELESIO BERNARDINO,16,1,179; , accesso interno; , ; 
14372,VIA,TELLINI ENRICO,2,8,005; , accesso esterno; , ; 
14373,VIA,TENCA CARLO,12,2,096; , accesso esterno; , ; 
14374,VIA,TENCA CARLO,1,2,095; , accesso esterno; , ; 
14375,VIA,TENCA CARLO,22,2,071; , accesso esterno; , ; 
14376,VIA,TENCA CARLO,5,2,093; , accesso interno; , ; 
14377,VIA,TENCA CARLO,7,2,093; , accesso esterno; , ; 
14378,VIA,TENCA CARLO,7,2,093; , accesso interno; , ; 
14379,VIA,TEOCRITO,47,2,113; , accesso interno; , ; 
14380,VIA,TEOCRITO,54,2,155; , accesso esterno; , ; 
14381,VIA,TEOCRITO,046,2,154; , accesso esterno; ,/5; 
14382,VIA,TEODOSIO angolo via pacini,000,3,,,; accesso: accesso esterno; 
14383,VIA,TEODOSIO angolo via pacini,000,3,054; , accesso esterno; ,; 
14384,VIA,TEODOSIO,102,3,,, 
14385,VIA,TEODOSIO,12,3,055; , accesso esterno; , ; 
14386,VIA,TEODOSIO,12,3,055; , accesso esterno; , ; 
14387,VIA,TEODOSIO,14,3,055; , accesso esterno; , ; 
14388,VIA,TEODOSIO,14,3,055; , accesso esterno; , ; 
14389,VIA,TEODOSIO,14,3,055; , accesso interno; , ; 
14390,VIA,TEODOSIO,15,3,054; , accesso interno; , ; 
14391,VIA,TEODOSIO,20,3,055; ,, ; 
14392,VIA,TEODOSIO,22,3,055; , accesso esterno; , ; 
14393,VIA,TEODOSIO,22,3,055; , accesso esterno; , ; 
14394,VIA,TEODOSIO,22,3,055; ,, ; 
14395,VIA,TEODOSIO,22,3,,, 
14396,VIA,TEODOSIO,36,3,037; , accesso esterno; , ; 
14397,VIA,TEODOSIO,37,3,035; ,, ; 
14398,VIA,TEODOSIO,37,3,035; ,, ; 
14399,VIA,TEODOSIO,44,3,037; , accesso esterno; , ; 
14400,VIA,TEODOSIO,44,3,037; , accesso esterno; , ; 
14401,VIA,TEODOSIO,4,3,055; , accesso esterno; , ; 
14402,VIA,TEODOSIO,4,3,055; ,, ; 
14403,VIA,TEODOSIO,4,3,,, 
14404,VIA,TEODOSIO,52,3,018; , accesso esterno; , ; 
14405,VIA,TEODOSIO,57,3,015; , accesso esterno; , ; 
14406,VIA,TEODOSIO,57,3,015; , accesso esterno; , ; 
14407,VIA,TEODOSIO,57,3,015; , accesso esterno; , ; 
14408,VIA,TEODOSIO,67,3,015; ,, ; 
14409,VIA,TEODOSIO,6,3,055; , accesso esterno; , ; 
14410,VIA,TEODOSIO,6,3,055; , accesso esterno; , ; 
14411,VIA,TEODOSIO,6,3,055; , accesso esterno; , ; 
14412,VIA,TEODOSIO,70,3,018; , accesso esterno; , ; 
14413,VIA,TEODOSIO,70,3,018; , accesso esterno; , ; 
14414,VIA,TEODOSIO,74,3,016; , accesso esterno; , ; 
14415,VIA,TEODOSIO,80,3,016; , accesso esterno; , ; 
14416,VIA,TEODOSIO,80,3,016; ,, ; 
14417,VIA,TEODOSIO,81,3,013; ,, ; 
14418,VIA,TEODOSIO,8,3,055; , accesso esterno; , ; 
14419,VIA,TEODOSIO,8,3,055; , accesso esterno; , ; 
14420,VIA,TEODOSIO,8,3,055; ,, ; 
14421,VIA,TEODOSIO,92,3,006; , accesso esterno; , ; 
14422,VIA,TERMOPILI,25,2,332; ,, interno; 
14423,VIA,TERRAGGIO,11,1,340; , accesso esterno; , ;via terraggio 011; 
14424,VIA,TERRAGGIO,11,1,340; , accesso esterno; , ;via terraggio 011; 
14425,VIA,TERRAGGIO,15,1,,, 
14426,VIA,TERRAGGIO,1,1,452; , accesso esterno; , ;via grossi tommaso 001; 
14427,VIA,TERRAGGIO,21,1,340; , accesso esterno; , ;via terraggio 021; 
14428,VIA,TERRAGGIO,26,1,282; ,, ;via terraggio 026; 
14429,VIA,TERRAGGIO,28,1,282; , accesso esterno; , ;via terraggio 028; 
14430,VIA,TERRUGGIA GIOVANNI,24,9,064; , accesso esterno; , ; 
14431,VIA,TERRUGGIA GIOVANNI,28,9,,, 
14432,VIA,TERRUGGIA GIOVANNI,32,9,,, 
14433,VIA,TERTULLIANO,30,4,180; , accesso esterno; , ; 
14434,VIA,TERTULLIANO,38,4,183; , accesso esterno; , ; 
14435,VIA,TERTULLIANO,41,4,147; , accesso esterno; , ; 
14436,VIA,TESSA DELIO,1,1,245; , accesso esterno; , con entrata p.za s.sempliciano; 
14437,VIA,TESSA DELIO,1,1,235; , accesso esterno; , ; 
14438,VIA,TESSA DELIO,1,1,245; , accesso esterno; , ; 
14439,VIA,TESSA DELIO,1,1,245; , accesso esterno; , ; 
14440,VIA,TESSA DELIO,1,1,245; , accesso esterno; , ; 
14441,VIA,TESSA DELIO,1,1,,, 
14442,VIA,TEULIE' PIETRO,15,5,101; , accesso esterno; , ; 
14443,VIA,TEULIE' PIETRO,15,5,101; , accesso esterno; , ; 
14444,VIA,TEULIE' PIETRO,15,5,,, 
14445,VIA,TEULIE' PIETRO,5,5,101; , accesso esterno; , ; 
14446,VIA,TEULIE' PIETRO,5,5,101; ,, ; 
14447,VIA,TEULIE' PIETRO,9,5,101; , accesso esterno; , ; 
14448,VIA,THAON DI REVEL GENOVA,19,9,,, 
14449,VIA,THAON DI REVEL GENOVA,28,9,,, 
14450,VIA,THAON DI REVEL GENOVA,3,9,213; ,, ; 
14451,VIA,THAON DI REVEL GENOVA,3,9,213; ,, ; 
14452,VIA,THAON DI REVEL GENOVA,3,9,213; , accesso interno; , loc. interno; 
14453,VIA,THAON DI REVEL GENOVA,3,9,,, 
14454,VIA,THAON DI REVEL GENOVA,4,9,,, 
14455,VIA,TIBULLO ALBIO,6,8,211; , accesso esterno; , ; 
14456,VIA,TIEPOLO GIAN BATTISTA,1,3,142; , accesso esterno; , ; 
14457,VIA,TIEPOLO GIAN BATTISTA,1,3,142; ,, ; 
14458,VIA,TIEPOLO GIAN BATTISTA,60,3,168; ,, ; 
14459,VIA,TIMAVO,32,2,239; , accesso esterno; , ; 
14460,VIA,TIRABOSCHI GEROLAMO,1,4,165; , accesso esterno; , ; 
14461,VIA,TIRABOSCHI GEROLAMO,1,4,165; , accesso esterno; , ; 
14462,VIA,TIRABOSCHI GEROLAMO,1,4,165; ,, ; 
14463,VIA,TIRABOSCHI GEROLAMO,2,4,,, 
14464,VIA,TIRABOSCHI GEROLAMO,5,4,159; , accesso esterno; , ; 
14465,VIA,TIRABOSCHI GEROLAMO,6,4,,, 
14466,VIA,TIRABOSCHI GEROLAMO,7,4,159; pto strada:cs; , accesso esterno; , centro strada; 
14467,VIA,TIRABOSCHI GEROLAMO,8,4,166; , accesso esterno; , ; 
14468,VIA,TIRSO,2,5,042; ,, ; 
14469,VIA,TIRSO,4,5,042; , accesso esterno; , ; 
14470,VIA,TIRSO,4,5,042; ,, ; 
14471,VIA,TIRSO,6,5,042; , accesso esterno; , ; 
14472,VIA,TIRSO,6,5,042; , accesso esterno; , ; 
14473,VIA,TIRSO,8,5,042; , accesso esterno; , ; 
14474,VIA,TIRSO,9,5,041; , accesso esterno; , ; 
14475,VIA,TITO LIVIO,12,4,144; , accesso esterno; , ; 
14476,VIA,TITO LIVIO,20,4,146; ,, ; 
14477,VIA,TITO LIVIO,22,4,146; , accesso esterno; , ; 
14478,VIA,TITO LIVIO,22,4,146; ,, ; 
14479,VIA,TITO LIVIO,22,4,146; ,, ; 
14480,VIA,TITO LIVIO,35,4,126; , accesso esterno; , ; 
14481,VIA,TITO LIVIO,35,4,126; , accesso esterno; , ; 
14482,VIA,TITO LIVIO,35,4,126; ,, ; 
14483,VIA,TITO LIVIO,37,4,126; , accesso esterno; , ; 
14484,VIA,TITO LIVIO,37,4,126; ,, ; 
14485,VIA,TITO LIVIO,37,4,,, 
14486,VIA,TITO LIVIO,7,4,121; , accesso esterno; , ; 
14487,VIA,TITO LIVIO,8,4,144; ,, ; 
14488,VIA,TITO LIVIO,015,4,122; , accesso interno; ,/int; 
14489,VIA,TIVOLI,8,1,243; , accesso esterno; , ;via tivoli 008; 
14490,VIA,TIZIANO VECELLIO,5,8,164; , accesso esterno; , ; 
14491,VIA,TIZIANO VECELLIO,5,8,164; , accesso esterno; , ; 
14492,VIA,TOBAGI WALTER,13,6,,, ; accesso: accesso interno; 
14493,VIA,TOBAGI WALTER,13,6,041; ,, ; 
14494,VIA,TOBAGI WALTER,13,6,041; ,, ; 
14495,VIA,TOBAGI WALTER,6,6,040; ,, angolo v. olgiati; 
14496,VIA,TOBAGI WALTER,6,6,040; ,, ; 
14497,VIA,TOBAGI WALTER,6,6,040; ,, ; 
14498,VIA,TOFFETTI VINCENZO,11,4,074; , accesso interno; , ; 
14499,VIA,TOFFETTI VINCENZO,27,4,068; , accesso interno; , ; 
14500,VIA,TOFFETTI VINCENZO,9,4,074; ,, ; 
14501,VIA,TOLENTINO,1,8,007; , accesso esterno; , ; 
14502,VIA,TOLMEZZO,005,3,050; ,,/3; 
14503,VIA,TOLMEZZO,012,3,054; , accesso esterno; ,/5; 
14504,VIA,TOLMEZZO,012,3,054; , accesso esterno; ,/5; 
14505,VIA,TOLSTOI LEONE,15,6,164; , accesso esterno; , ; 
14506,VIA,TOLSTOI LEONE,17,6,164; ,, ; 
14507,VIA,TOLSTOI LEONE,20,6,153; , accesso esterno; , ; 
14508,VIA,TOLSTOI LEONE,22,6,153; , accesso esterno; , ; 
14509,VIA,TOLSTOI LEONE,37,6,151; , accesso esterno; , ; 
14510,VIA,TOLSTOI LEONE,40,6,153; , accesso esterno; , ; 
14511,VIA,TOLSTOI LEONE,40,6,153; , accesso esterno; , ; 
14512,VIA,TOLSTOI LEONE,40,6,153; , accesso esterno; , ; 
14513,VIA,TOLSTOI LEONE,41,6,151; , accesso esterno; , 23/02/05 sopral.acc.; 
14514,VIA,TOLSTOI LEONE,49,6,149; ,, ; 
14515,VIA,TOLSTOI LEONE,52,6,152; , accesso esterno; , ; 
14516,VIA,TOLSTOI LEONE,024,6,153; , accesso esterno; ,/1; 
14517,VIA,TOLSTOI LEONE,024,6,,,; 
14518,VIA,TONALE,12,2,201; , accesso esterno; , ; 
14519,VIA,TONALE,18,2,201; , accesso esterno; , ; 
14520,VIA,TONALE,4,2,202; , accesso esterno; , ; 
14521,VIA,TONALE,5,2,202; , accesso esterno; , ; 
14522,VIA,TONALE,5,2,242; , accesso esterno; , ; 
14523,VIA,TONALE,8,2,201; ,, ; 
14524,VIA,TORINO,18,1,440; ,, ;via torino 018; 
14525,VIA,TORINO,34,1,441; ,, ;via torino 034; 
14526,VIA,TORINO,3,1,,, ;via torino 003; 
14527,VIA,TORINO,46,1,401; , accesso esterno; , ;via torino 046; 
14528,VIA,TORINO,46,1,401; , accesso esterno; , ;via torino 046; 
14529,VIA,TORINO,46,1,401; , accesso esterno; , ;via torino 046; 
14530,VIA,TORINO,46,1,,, 
14531,VIA,TORINO,47,1,427; , accesso esterno; , ;via torino 047; 
14532,VIA,TORINO,48,1,401; , accesso esterno; , ;via torino 048; 
14533,VIA,TORINO,49,1,397; , accesso interno; , loc. interno;via torino 049; 
14534,VIA,TORINO,49,1,397; , accesso esterno; , ;via torino 049; 
14535,VIA,TORINO,49,1,397; , accesso esterno; , ;via torino 049; 
14536,VIA,TORINO,49,1,397; , accesso esterno; , ;via torino 049; 
14537,VIA,TORINO,50,1,401; , accesso esterno; , ;via torino 050; 
14538,VIA,TORINO,51,1,397; , accesso esterno; , ;via torino 051; 
14539,VIA,TORINO,51,1,397; , accesso esterno; , ;via torino 051; 
14540,VIA,TORINO,51,1,397; , accesso esterno; , ;via torino 051; 
14541,VIA,TORINO,52,1,401; , accesso interno; , ;via torino 052; 
14542,VIA,TORINO,56,1,401; , accesso esterno; , ;via torino 056; 
14543,VIA,TORINO,57,1,399; , accesso esterno; , ;via torino 057; 
14544,VIA,TORINO,57,1,399; , accesso interno; , ;via torino 057; 
14545,VIA,TORINO,61,1,399; , accesso esterno; , ;via torino 061; 
14546,VIA,TORINO,61,1,399; ,, ;via torino 061; 
14547,VIA,TORINO,61,1,,, 
14548,VIA,TORINO,62,1,349; , accesso esterno; , ;via torino 062; 
14549,VIA,TORINO,62,1,,, 
14550,VIA,TORINO,64,1,349; , accesso esterno; , piano rialzato;via torino 064; 
14551,VIA,TORINO,64,1,,, 
14552,VIA,TORINO,66,1,349; ,, angolo via sisto 4;via torino 066; 
14553,VIA,TORINO,66,1,349; , accesso esterno; , ;via torino 066; 
14554,VIA,TORINO,66,1,,, 
14555,VIA,TORINO,73,1,350; , accesso esterno; , ;via torino 073; 
14556,VIA,TORINO,73,1,350; , accesso esterno; , ;via torino 073; 
14557,VIA,TORRAZZA,11,8,101; , accesso esterno; , ; 
14558,VIA,TORRE CARLO,28,6,063; , accesso esterno; , ; 
14559,VIA,TORRE CARLO,41,6,067; , accesso esterno; , ; 
14560,VIA,TORRE CARLO,43,6,067; , accesso esterno; , ; 
14561,VIA,TORRE CARLO,43,6,,, 
14562,VIA,TORRIANI NAPO,10,2,070; , accesso esterno; , ; 
14563,VIA,TORRIANI NAPO,10,2,070; ,, ; 
14564,VIA,TORRIANI NAPO,12,2,070; ,, ai soli soci del club illumine; 
14565,VIA,TORRIANI NAPO,29,2,052; ,, ; 
14566,VIA,TORRIANI NAPO,3,2,072; ,, ; 
14567,VIA,TORRIANI NAPO,3,2,072; ,, ; 
14568,VIA,TORRIANI NAPO,5,2,072; , accesso esterno; , ; 
14569,VIA,TORRIANI NAPO,5,2,,, 
14570,VIA,TORRIANI NAPO,5,2,,, 
14571,VIA,TORRICELLI EVANGELISTA,13,5,127; , accesso esterno; , ; 
14572,VIA,TORRICELLI EVANGELISTA,15,5,127; , accesso esterno; , ; 
14573,VIA,TORRICELLI EVANGELISTA,20,5,126; , accesso esterno; , ; 
14574,VIA,TORRICELLI EVANGELISTA,30,5,126; , accesso esterno; , ; 
14575,VIA,TORRICELLI EVANGELISTA,3,5,127; , accesso esterno; , ; 
14576,VIA,TORRICELLI EVANGELISTA,9,5,127; , accesso esterno; , ; 
14577,VIA,TORRICELLI EVANGELISTA,9,5,127; , accesso esterno; , ; 
14578,VIA,TORRICELLI EVANGELISTA,9,5,127; , accesso esterno; , ; 
14579,VIA,TORTONA,12,6,036; , accesso esterno; , ; 
14580,VIA,TORTONA,12,6,036; ,, ; 
14581,VIA,TORTONA,12,6,036; ,, ; 
14582,VIA,TORTONA,12,6,,, 
14583,VIA,TORTONA,14,6,,, 
14584,VIA,TORTONA,15,6,045; ,, ; 
14585,VIA,TORTONA,20,6,034; , accesso esterno; , ; 
14586,VIA,TORTONA,27,6,041; ,, ; 
14587,VIA,TORTONA,28,6,034; ,, ; 
14588,VIA,TORTONA,31,6,041; , accesso interno; , loc.interno; 
14589,VIA,TORTONA,31,6,,, 
14590,VIA,TORTONA,34,6,,, catasto f.517-p.98-subalt.719; 
14591,VIA,TORTONA,34,6,,, catasto f.517-p.98-subalt.720; 
14592,VIA,TORTONA,34,6,033; ,, ; 
14593,VIA,TORTONA,35,6,041; , accesso esterno; , ; 
14594,VIA,TORTONA,35,6,041; ,, ; 
14595,VIA,TORTONA,4,6,035; , accesso interno; , ; 
14596,VIA,TORTONA,5,6,046; , accesso esterno; , ; 
14597,VIA,TORTONA,72,6,030; , accesso interno; , ; 
14598,VIA,TOSELLI PIETRO,1,2,261; , accesso esterno; , ; 
14599,VIA,TOSELLI PIETRO,1,2,261; ,, ; 
14600,VIA,TOSI FRANCO,20,6,018; , accesso esterno; , ; 
14601,VIA,TOTI ENRICO,000,1,,,; accesso: accesso esterno; 
14602,VIA,TRAIANO MARCO ULPIO,11,9,328; , accesso esterno; , ; 
14603,VIA,TRAIANO MARCO ULPIO,11,9,328; ,, piano terra; 
14604,VIA,TRAIANO MARCO ULPIO,38,9,329; , accesso esterno; , ; 
14605,VIA,TRAIANO MARCO ULPIO,55,9,,, 
14606,VIA,TRAIANO MARCO ULPIO,56,9,323; ,, ; 
14607,VIA,TRAIANO MARCO ULPIO,57,9,,, 
14608,VIA,TRAIANO MARCO ULPIO,64,9,322; , accesso esterno; , ; 
14609,VIA,TRAIANO MARCO ULPIO,64,9,322; ,, ; 
14610,VIA,TRAIANO MARCO ULPIO,79,9,249; ,, ex area portello; 
14611,VIA,TRAIANO MARCO ULPIO,79,9,249; , accesso esterno; , ; 
14612,VIA,TRAIANO MARCO ULPIO,79,9,249; ,, ; 
14613,VIA,TRAIANO MARCO ULPIO,79,9,249; ,, no tacito rinnovo; 
14614,VIA,TRAIANO MARCO ULPIO,79,9,249; , accesso esterno; , p.i.i progetto portello; 
14615,VIA,TRAIANO MARCO ULPIO,79,9,249; , accesso esterno; , p.i.i progetto portello; 
14616,VIA,TRAIANO MARCO ULPIO,79,9,249; , accesso esterno; , p.i.i. progetto portello; 
14617,VIA,TRAIANO MARCO ULPIO,79,9,249; , accesso esterno; , p.i.i. progetto portello; 
14618,VIA,TRAIANO MARCO ULPIO,79,9,249; , accesso esterno; , p.i.i. progetto portello; 
14619,VIA,TRAIANO MARCO ULPIO,79,9,249; , accesso esterno; , p.i.i. progetto portello; 
